Order_ID,order_date,Region,Country,Customer_ID,Customer_Name,Segment,day_to_ship,Product_ID,Category,Subcategory,Quantity,sales_THB
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,OFF-BI-10000605,Office Supplies,Binders,3,333.01
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,TEC-AC-10002399,Technology,Accessories,3,2078.05
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,TEC-AC-10003038,Technology,Accessories,8,2607.58
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,OFF-ST-10000344,Office Supplies,Storage,8,3912.83
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,OFF-LA-10004093,Office Supplies,Labels,1,266.22
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,OFF-AR-10001683,Office Supplies,Art,6,2152.35
CA-2017-140949,2024-03-17,East,United States,DB-13405,Connie Dilks,Consumer,5.0,OFF-ST-10003455,Office Supplies,Storage,3,1694.56
CA-2016-114972,2023-11-03,West,United States,PF-19225,Ruprecht Wanklyn,Consumer,3.0,FUR-CH-10001190,Furniture,Chairs,2,7818.46
CA-2016-114972,2023-11-03,West,United States,PF-19225,Ruprecht Wanklyn,Consumer,3.0,TEC-AC-10000682,Technology,Accessories,5,2980.65
CA-2016-114972,2023-11-03,West,United States,PF-19225,Ruprecht Wanklyn,Consumer,3.0,OFF-LA-10004545,Office Supplies,Labels,7,3151.69
CA-2016-114972,2023-11-03,West,United States,PF-19225,Ruprecht Wanklyn,Consumer,3.0,OFF-AP-10003057,Office Supplies,Appliances,4,39579.57
CA-2016-146206,2023-09-10,Central,United States,KT-16480,Courtnay Bischop,Consumer,4.0,FUR-TA-10004086,Furniture,Tables,5,
CA-2016-146206,2023-09-10,Central,United States,KT-16480,Courtnay Bischop,Consumer,4.0,TEC-PH-10000895,Technology,Phones,5,
CA-2016-126935,2023-05-19,West,United States,BT-11395,Corrianne Tallow,Corporate,5.0,OFF-BI-10004817,Office Supplies,Binders,1,
CA-2017-163902,2024-03-02,West,United States,MY-17380,Tanney Falconer,Corporate,6.0,TEC-PH-10000675,Technology,Phones,3,7096.22
CA-2017-163902,2024-03-02,West,United States,MY-17380,Tanney Falconer,Corporate,6.0,TEC-AC-10000580,Technology,Accessories,6,17307.8
CA-2016-136812,2023-11-18,Central,United States,AW-10930,Teresa Vibert,Home Office,5.0,OFF-ST-10003470,Office Supplies,Storage,4,41157.48
CA-2016-124506,2023-11-11,Central,United States,BB-11545,Kesley Burroughes,Corporate,6.0,TEC-AC-10003280,Technology,Accessories,4,3466.53
CA-2016-124506,2023-11-11,Central,United States,BB-11545,Kesley Burroughes,Corporate,6.0,FUR-CH-10004540,Furniture,Chairs,2,1733.55
CA-2017-123134,2024-05-02,East,United States,DW-13585,Giovanna Woodwing,Corporate,5.0,FUR-FU-10003975,Furniture,Furnishings,3,4677.7
CA-2016-124352,2023-10-15,Central,United States,CD-12790,Scarlett Cleugher,Home Office,6.0,OFF-LA-10004559,Office Supplies,Labels,7,740.3
CA-2016-124352,2023-10-15,Central,United States,CD-12790,Scarlett Cleugher,Home Office,6.0,OFF-LA-10003223,Office Supplies,Labels,6,1081.81
CA-2016-124352,2023-10-15,Central,United States,CD-12790,Scarlett Cleugher,Home Office,6.0,OFF-AP-10002651,Office Supplies,Appliances,3,31895.64
CA-2016-124352,2023-10-15,Central,United States,CD-12790,Scarlett Cleugher,Home Office,6.0,OFF-PA-10003177,Office Supplies,Paper,2,475.91
CA-2016-124352,2023-10-15,Central,United States,CD-12790,Scarlett Cleugher,Home Office,6.0,TEC-PH-10003442,Technology,Phones,1,201.97
CA-2016-124352,2023-10-15,Central,United States,CD-12790,Scarlett Cleugher,Home Office,6.0,OFF-BI-10000977,Office Supplies,Binders,4,4465.29
CA-2016-144792,2023-04-30,West,United States,KD-16615,Inez Hearfield,Corporate,4.0,FUR-FU-10002759,Furniture,Furnishings,7,
US-2016-114174,2023-09-08,East,United States,AP-10720,Audie Nudd,Home Office,6.0,FUR-BO-10003450,Furniture,Bookcases,3,
US-2016-114174,2023-09-08,East,United States,AP-10720,Audie Nudd,Home Office,6.0,OFF-LA-10000248,Office Supplies,Labels,4,
CA-2017-108070,2024-04-16,West,United States,JE-15745,Leif McEttigen,Consumer,4.0,OFF-ST-10004804,Office Supplies,Storage,4,7486.99
CA-2017-108070,2024-04-16,West,United States,JE-15745,Leif McEttigen,Consumer,4.0,FUR-BO-10001337,Furniture,Bookcases,1,3738.88
CA-2016-155439,2023-09-14,South,United States,PN-18775,Betsey Perfect,Home Office,4.0,OFF-PA-10000029,Office Supplies,Paper,4,
CA-2016-118626,2023-08-15,South,United States,JC-15775,Danielle Garnsey,Consumer,5.0,TEC-PH-10000369,Technology,Phones,7,
US-2016-126844,2023-10-08,Central,United States,BW-11110,Wallie Putten,Corporate,6.0,FUR-FU-10004909,Furniture,Furnishings,8,1892.17
CA-2016-155845,2023-08-12,Central,United States,CM-12235,Codee Guerrieri,Consumer,3.0,TEC-AC-10004145,Technology,Accessories,7,
CA-2016-137729,2023-05-05,West,United States,BF-11005,Micheline Kowalik,Home Office,4.0,OFF-ST-10001505,Office Supplies,Storage,1,
CA-2016-137729,2023-05-05,West,United States,BF-11005,Micheline Kowalik,Home Office,4.0,TEC-PH-10001433,Technology,Phones,3,
US-2016-115455,2023-09-08,Central,United States,SE-20110,Anna-maria Center,Consumer,6.0,FUR-FU-10004671,Furniture,Furnishings,2,
US-2016-115455,2023-09-08,Central,United States,SE-20110,Anna-maria Center,Consumer,6.0,FUR-TA-10003569,Furniture,Tables,3,
CA-2017-108553,2024-04-23,East,United States,SK-19990,Cindee Everleigh,Consumer,6.0,OFF-AP-10000026,Office Supplies,Appliances,2,4427.5
CA-2017-108553,2024-04-23,East,United States,SK-19990,Cindee Everleigh,Consumer,6.0,OFF-SU-10002573,Office Supplies,Supplies,7,4455.46
CA-2016-165848,2023-06-04,East,United States,EN-13780,Kristien Blowing,Consumer,0.0,OFF-PA-10000349,Office Supplies,Paper,3,
CA-2016-165848,2023-06-04,East,United States,EN-13780,Kristien Blowing,Consumer,0.0,TEC-MA-10003356,Technology,Machines,3,
CA-2016-165848,2023-06-04,East,United States,EN-13780,Kristien Blowing,Consumer,0.0,FUR-BO-10000362,Furniture,Bookcases,1,
CA-2016-165848,2023-06-04,East,United States,EN-13780,Kristien Blowing,Consumer,0.0,FUR-FU-10003878,Furniture,Furnishings,4,
CA-2016-137204,2023-04-28,West,United States,BO-11350,Fiona Bussetti,Corporate,7.0,FUR-CH-10002304,Furniture,Chairs,2,
CA-2017-147942,2024-04-01,West,United States,MS-17365,Ervin Gian,Consumer,4.0,OFF-LA-10003663,Office Supplies,Labels,2,210.5
CA-2017-147942,2024-04-01,West,United States,MS-17365,Ervin Gian,Consumer,4.0,OFF-BI-10001294,Office Supplies,Binders,13,4431.4
CA-2016-124051,2023-12-29,Central,United States,KA-16525,Darcey Edger,Consumer,1.0,OFF-PA-10001289,Office Supplies,Paper,6,6660.17
CA-2016-149111,2023-04-17,South,United States,BF-11170,Kit Trowill,Home Office,4.0,TEC-PH-10003092,Technology,Phones,1,
CA-2016-149111,2023-04-17,South,United States,BF-11170,Kit Trowill,Home Office,4.0,FUR-FU-10000206,Furniture,Furnishings,8,
US-2016-146794,2023-09-26,West,United States,SH-19975,Leonid Blatchford,Corporate,5.0,FUR-BO-10004467,Furniture,Bookcases,5,
CA-2017-159604,2024-04-14,Central,United States,CL-12700,Jeromy Stapleford,Home Office,1.0,OFF-BI-10003460,Office Supplies,Binders,2,315.92
CA-2016-164784,2023-05-01,South,United States,HF-14995,Jeana Wilsone,Consumer,3.0,OFF-LA-10001569,Office Supplies,Labels,1,
CA-2016-164784,2023-05-01,South,United States,HF-14995,Jeana Wilsone,Consumer,3.0,FUR-TA-10004534,Furniture,Tables,3,
CA-2016-164784,2023-05-01,South,United States,HF-14995,Jeana Wilsone,Consumer,3.0,OFF-BI-10002954,Office Supplies,Binders,2,
CA-2016-111794,2023-10-01,Central,United States,HG-15025,Neely Shotton,Consumer,0.0,TEC-AC-10003832,Technology,Accessories,3,2871.6
CA-2016-111794,2023-10-01,Central,United States,HG-15025,Neely Shotton,Consumer,0.0,OFF-PA-10000474,Office Supplies,Paper,1,1023.94
US-2016-128195,2023-08-04,Central,United States,RA-19285,Lexi Sambedge,Consumer,1.0,OFF-BI-10002003,Office Supplies,Binders,5,
CA-2016-164735,2023-04-14,South,United States,TB-21400,Darbee Kidsley,Consumer,5.0,OFF-ST-10001558,Office Supplies,Storage,5,
CA-2017-104801,2024-02-13,West,United States,FH-14350,Addison Row,Consumer,6.0,OFF-AR-10001547,Office Supplies,Art,3,238.69
CA-2017-104801,2024-02-13,West,United States,FH-14350,Addison Row,Consumer,6.0,TEC-AC-10001838,Technology,Accessories,4,28800.22
CA-2017-104801,2024-02-13,West,United States,FH-14350,Addison Row,Consumer,6.0,FUR-FU-10004017,Furniture,Furnishings,1,3871.3
CA-2017-122707,2024-04-16,South,United States,EB-13750,Sheppard Sugge,Corporate,2.0,OFF-SU-10000157,Office Supplies,Supplies,4,17351.84
CA-2017-122707,2024-04-16,South,United States,EB-13750,Sheppard Sugge,Corporate,2.0,TEC-AC-10004227,Technology,Accessories,2,944.6
CA-2016-127775,2023-06-11,East,United States,ES-14020,Estevan Biermatowicz,Consumer,2.0,TEC-AC-10002402,Technology,Accessories,3,
CA-2016-163986,2023-09-03,Central,United States,JJ-15445,Eddy Ovise,Consumer,7.0,OFF-ST-10000918,Office Supplies,Storage,5,
CA-2016-131576,2023-11-22,Central,United States,RD-19585,Farr McCooke,Consumer,4.0,OFF-BI-10002852,Office Supplies,Binders,3,1807.17
CA-2016-144729,2023-10-21,West,United States,JE-15745,Leif McEttigen,Consumer,4.0,OFF-ST-10004804,Office Supplies,Storage,3,5589.87
CA-2016-139878,2023-11-11,Central,United States,LD-17005,Lottie Trubshaw,Consumer,5.0,TEC-PH-10001336,Technology,Phones,2,9318.68
US-2016-106677,2023-11-05,East,United States,AS-10285,Yvon Couthard,Corporate,5.0,TEC-PH-10003187,Technology,Phones,2,881.23
CA-2016-116974,2023-10-09,East,United States,MP-17965,Alonso Pautard,Corporate,6.0,TEC-PH-10004897,Technology,Phones,4,858.75
CA-2016-153318,2023-10-25,South,United States,JS-15595,Camey Shera,Corporate,3.0,TEC-PH-10000984,Technology,Phones,5,28344.86
CA-2016-160500,2023-05-05,West,United States,DM-13015,Ky Coppins,Consumer,3.0,OFF-BI-10003784,Office Supplies,Binders,5,
CA-2016-160500,2023-05-05,West,United States,DM-13015,Ky Coppins,Consumer,3.0,FUR-TA-10003748,Furniture,Tables,3,
CA-2017-100202,2023-12-31,West,United States,BD-11620,Valerie Hamshere,Consumer,5.0,TEC-PH-10002563,Technology,Phones,3,10819.68
CA-2016-124149,2023-04-23,East,United States,MJ-17740,Joana Stedall,Consumer,3.0,OFF-PA-10002421,Office Supplies,Paper,6,
CA-2016-124149,2023-04-23,East,United States,MJ-17740,Joana Stedall,Consumer,3.0,OFF-ST-10000760,Office Supplies,Storage,5,
CA-2016-124149,2023-04-23,East,United States,MJ-17740,Joana Stedall,Consumer,3.0,OFF-PA-10002923,Office Supplies,Paper,2,
CA-2016-147368,2023-06-09,South,United States,TC-21295,Ariadne Brazur,Consumer,3.0,TEC-MA-10002178,Technology,Machines,2,
CA-2017-135650,2024-03-23,Central,United States,AC-10660,Murdoch Enden,Consumer,4.0,OFF-ST-10001809,Office Supplies,Storage,2,5182.93
US-2016-162852,2023-12-27,Central,United States,BG-11695,Jimmy Caston,Corporate,4.0,FUR-CH-10004853,Furniture,Chairs,8,30469.43
CA-2017-157854,2024-04-08,South,United States,DM-13345,Mair Ericssen,Corporate,7.0,FUR-FU-10003832,Furniture,Furnishings,6,2051.74
CA-2017-157854,2024-04-08,South,United States,DM-13345,Mair Ericssen,Corporate,7.0,OFF-BI-10001359,Office Supplies,Binders,3,98101.63
CA-2016-123617,2023-11-28,South,United States,AJ-10780,Jimmy Nazaret,Corporate,5.0,OFF-BI-10002976,Office Supplies,Binders,6,271.69
CA-2016-136371,2023-03-19,East,United States,SV-20935,Warner Freeborn,Consumer,2.0,FUR-FU-10000409,Furniture,Furnishings,1,
CA-2016-136371,2023-03-19,East,United States,SV-20935,Warner Freeborn,Consumer,2.0,FUR-FU-10000221,Furniture,Furnishings,4,
CA-2016-128594,2023-08-26,West,United States,DJ-13510,Ollie Amorts,Corporate,3.0,FUR-CH-10001215,Furniture,Chairs,4,
CA-2016-154690,2023-08-15,South,United States,CC-12370,Dewey Tring,Consumer,2.0,FUR-CH-10000988,Furniture,Chairs,2,
CA-2016-115588,2023-11-10,East,United States,AF-10885,Ganny Lingard,Consumer,2.0,OFF-SU-10001225,Office Supplies,Supplies,5,536.29
CA-2016-115588,2023-11-10,East,United States,AF-10885,Ganny Lingard,Consumer,2.0,OFF-ST-10001558,Office Supplies,Storage,3,1420.01
US-2016-159856,2023-10-18,West,United States,EP-13915,Giavani Durnian,Consumer,4.0,FUR-CH-10003396,Furniture,Chairs,5,11319.06
CA-2016-164035,2023-06-12,Central,United States,CR-12730,Abbott Winser,Consumer,5.0,OFF-PA-10002160,Office Supplies,Paper,5,
CA-2016-153577,2023-06-27,Central,United States,KH-16330,Leland Gatecliffe,Corporate,4.0,OFF-PA-10000575,Office Supplies,Paper,7,
CA-2016-153577,2023-06-27,Central,United States,KH-16330,Leland Gatecliffe,Corporate,4.0,FUR-CH-10003981,Furniture,Chairs,3,
CA-2017-166415,2024-02-19,West,United States,ME-17725,Felipa Tommaseo,Consumer,4.0,OFF-FA-10004968,Office Supplies,Fasteners,3,401.45
CA-2016-160129,2023-11-23,East,United States,LS-17200,Koressa Banbrook,Corporate,0.0,OFF-FA-10002763,Office Supplies,Fasteners,5,577.19
CA-2016-160129,2023-11-23,East,United States,LS-17200,Koressa Banbrook,Corporate,0.0,FUR-FU-10002088,Furniture,Furnishings,2,524.88
CA-2016-160129,2023-11-23,East,United States,LS-17200,Koressa Banbrook,Corporate,0.0,FUR-FU-10003976,Furniture,Furnishings,7,2573.55
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,TEC-PH-10002310,Technology,Phones,1,5646.02
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,TEC-PH-10002834,Technology,Phones,3,15555.28
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,OFF-EN-10000927,Office Supplies,Envelopes,1,1292.38
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,OFF-BI-10001636,Office Supplies,Binders,7,1699.94
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,OFF-PA-10001736,Office Supplies,Paper,7,8933.26
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,OFF-PA-10000482,Office Supplies,Paper,5,6831.02
US-2016-169040,2023-12-06,West,United States,GT-14710,Sergent Ickovicz,Consumer,6.0,OFF-BI-10001658,Office Supplies,Binders,3,2153.66
CA-2017-155880,2024-03-25,Central,United States,JD-16150,Meade Rippingale,Corporate,6.0,FUR-CH-10000422,Furniture,Chairs,1,3311.54
CA-2017-155880,2024-03-25,Central,United States,JD-16150,Meade Rippingale,Corporate,6.0,FUR-CH-10004675,Furniture,Chairs,7,55558.39
CA-2017-155880,2024-03-25,Central,United States,JD-16150,Meade Rippingale,Corporate,6.0,FUR-CH-10002880,Furniture,Chairs,3,13428.48
CA-2016-166443,2023-11-04,West,United States,LH-17020,Johanna Chilles,Consumer,1.0,FUR-FU-10004020,Furniture,Furnishings,7,1386.97
CA-2016-153353,2023-08-18,East,United States,GG-14650,Wilburt Quinane,Corporate,6.0,TEC-PH-10000439,Technology,Phones,1,
CA-2017-143665,2024-04-26,West,United States,PO-19180,Kele Rex,Home Office,5.0,OFF-PA-10003673,Office Supplies,Paper,3,746.54
CA-2017-143665,2024-04-26,West,United States,PO-19180,Kele Rex,Home Office,5.0,OFF-LA-10002034,Office Supplies,Labels,8,1441.7
CA-2016-139269,2023-05-25,South,United States,JB-16045,Rockey Kyngdon,Home Office,5.0,FUR-FU-10000755,Furniture,Furnishings,4,
CA-2016-139269,2023-05-25,South,United States,JB-16045,Rockey Kyngdon,Home Office,5.0,OFF-PA-10002893,Office Supplies,Paper,2,
CA-2016-139269,2023-05-25,South,United States,JB-16045,Rockey Kyngdon,Home Office,5.0,OFF-ST-10000689,Office Supplies,Storage,9,
CA-2016-134376,2023-10-02,East,United States,TT-21265,Cara Hames,Corporate,4.0,OFF-AP-10004532,Office Supplies,Appliances,3,2224.64
CA-2017-147291,2024-03-11,Central,United States,MJ-17740,Joana Stedall,Consumer,6.0,OFF-BI-10003091,Office Supplies,Binders,4,32100.2
CA-2016-112893,2023-09-09,West,United States,AT-10735,Vin Noyce,Consumer,4.0,OFF-BI-10004654,Office Supplies,Binders,4,
CA-2016-131499,2023-09-08,East,United States,MG-17875,Maure Dallaghan,Home Office,2.0,OFF-AP-10003779,Office Supplies,Appliances,1,
CA-2016-124772,2023-12-05,South,United States,JG-15160,Ricca Tyzack,Consumer,1.0,FUR-FU-10004748,Furniture,Furnishings,3,6988.66
CA-2016-115525,2023-07-25,East,United States,RR-19525,Collette Crate,Corporate,4.0,OFF-AP-10000026,Office Supplies,Appliances,5,
CA-2017-134845,2024-04-17,West,United States,SR-20425,Kelsey Dignall,Home Office,6.0,OFF-BI-10000773,Office Supplies,Binders,5,435.12
CA-2017-134845,2024-04-17,West,United States,SR-20425,Kelsey Dignall,Home Office,6.0,TEC-MA-10000822,Technology,Machines,5,92231.59
CA-2017-134845,2024-04-17,West,United States,SR-20425,Kelsey Dignall,Home Office,6.0,OFF-BI-10001543,Office Supplies,Binders,2,781.04
CA-2017-134845,2024-04-17,West,United States,SR-20425,Kelsey Dignall,Home Office,6.0,OFF-BI-10003355,Office Supplies,Binders,6,324.22
CA-2017-134845,2024-04-17,West,United States,SR-20425,Kelsey Dignall,Home Office,6.0,OFF-PA-10002005,Office Supplies,Paper,4,750.01
CA-2017-169054,2024-04-22,East,United States,MO-17800,Kent Kindred,Home Office,4.0,FUR-FU-10001488,Furniture,Furnishings,3,9139.38
US-2016-114293,2023-11-21,West,United States,JH-16180,Jermain Mabb,Consumer,5.0,FUR-CH-10003833,Furniture,Chairs,4,7093.59
US-2016-147991,2023-05-05,South,United States,ZD-21925,Granville Bourbon,Consumer,4.0,FUR-FU-10004270,Furniture,Furnishings,5,
CA-2017-121419,2024-04-02,South,United States,TC-21475,Viole de Clerc,Home Office,2.0,FUR-TA-10004534,Furniture,Tables,2,14907.09
CA-2017-121419,2024-04-02,South,United States,TC-21475,Viole de Clerc,Home Office,2.0,TEC-AC-10000892,Technology,Accessories,4,13031.94
CA-2016-128517,2023-04-09,Central,United States,SW-20350,Wilmar Highnam,Home Office,5.0,TEC-PH-10002555,Technology,Phones,2,
CA-2016-128517,2023-04-09,Central,United States,SW-20350,Wilmar Highnam,Home Office,5.0,OFF-BI-10000831,Office Supplies,Binders,2,
CA-2016-144554,2023-11-07,East,United States,DM-13345,Mair Ericssen,Corporate,5.0,TEC-AC-10002800,Technology,Accessories,3,4329.55
CA-2017-127621,2024-03-03,Central,United States,RE-19450,Guthrie Beamand,Consumer,4.0,OFF-PA-10001307,Office Supplies,Paper,8,976.35
CA-2017-118773,2024-02-09,Central,United States,TP-21415,Neils Norcutt,Consumer,5.0,OFF-BI-10004584,Office Supplies,Binders,4,9204.85
CA-2017-118773,2024-02-09,Central,United States,TP-21415,Neils Norcutt,Consumer,5.0,TEC-AC-10002402,Technology,Accessories,2,4660.4
CA-2017-118773,2024-02-09,Central,United States,TP-21415,Neils Norcutt,Consumer,5.0,FUR-FU-10000550,Furniture,Furnishings,2,145.07
CA-2017-118773,2024-02-09,Central,United States,TP-21415,Neils Norcutt,Consumer,5.0,OFF-AP-10000055,Office Supplies,Appliances,2,473.09
US-2017-159205,2024-03-31,South,United States,DB-12910,Emilie Jori,Home Office,2.0,FUR-FU-10001591,Furniture,Furnishings,5,2210.55
US-2017-159205,2024-03-31,South,United States,DB-12910,Emilie Jori,Home Office,2.0,TEC-PH-10000526,Technology,Phones,7,24349.78
CA-2017-135692,2024-04-27,Central,United States,CV-12805,Carlos Kausche,Corporate,4.0,OFF-LA-10001158,Office Supplies,Labels,4,1205.16
CA-2017-135692,2024-04-27,Central,United States,CV-12805,Carlos Kausche,Corporate,4.0,FUR-BO-10002268,Furniture,Bookcases,4,8014.93
CA-2016-103037,2023-07-25,Central,United States,KH-16630,Iona Reaper,Corporate,4.0,OFF-LA-10004345,Office Supplies,Labels,4,
CA-2016-121671,2023-07-17,Central,United States,AA-10480,Fin Buglar,Consumer,5.0,OFF-PA-10001471,Office Supplies,Paper,3,
CA-2016-121671,2023-07-17,Central,United States,AA-10480,Fin Buglar,Consumer,5.0,OFF-ST-10002344,Office Supplies,Storage,3,
CA-2016-121671,2023-07-17,Central,United States,AA-10480,Fin Buglar,Consumer,5.0,OFF-PA-10001892,Office Supplies,Paper,1,
CA-2016-121671,2023-07-17,Central,United States,AA-10480,Fin Buglar,Consumer,5.0,OFF-PA-10001934,Office Supplies,Paper,8,
CA-2016-121671,2023-07-17,Central,United States,AA-10480,Fin Buglar,Consumer,5.0,OFF-ST-10000078,Office Supplies,Storage,1,
CA-2016-150350,2023-08-23,West,United States,MS-17770,Walliw Surridge,Consumer,7.0,TEC-MA-10001972,Technology,Machines,3,
CA-2016-150350,2023-08-23,West,United States,MS-17770,Walliw Surridge,Consumer,7.0,OFF-EN-10002504,Office Supplies,Envelopes,5,
CA-2016-150350,2023-08-23,West,United States,MS-17770,Walliw Surridge,Consumer,7.0,OFF-PA-10002160,Office Supplies,Paper,6,
CA-2016-150350,2023-08-23,West,United States,MS-17770,Walliw Surridge,Consumer,7.0,FUR-CH-10001973,Furniture,Chairs,6,
CA-2016-150350,2023-08-23,West,United States,MS-17770,Walliw Surridge,Consumer,7.0,OFF-AP-10001492,Office Supplies,Appliances,5,
